id,name,zipcode,smart_location,country,latitude,longitude
8912392,Bohemian Flat with Rooftop Terrace near La Pedrera,8037,"Barcelona, Spain",Spain,41.39675,2.16281
8923214,A 15 min. DE RAMBLAS en,8030,"Barcelona, Spain",Spain,41.44152,2.18621
8926518,bonito apartamento con terraza,8024,"Barcelona, Spain",Spain,41.40989,2.15775
8933578,Apartment Near Born,8018,"Barcelona, Spain",Spain,41.39194,2.18538
8934487,Double room in the heart of Bcn,8002,"Barcelona, Spain",Spain,41.38407,2.1739
8947017,Private! Living room + Double bedroom + Balcony,8009,"Barcelona, Spain",Spain,41.39637,2.1728
8947986,Habitación amplia tipo miniloft.,8004,"Barcelona, Spain",Spain,41.37235,2.16752
8978429,Bed in 8 bed mix dormitory,8004,"Barcelona, Spain",Spain,41.37349,2.166
8983863,"Einstein, vista a mar",8003,"Barcelona, Spain",Spain,41.37648,2.18975
8990296,Renting in November,8001,"Barcelona, Spain",Spain,41.37999,2.16853
8990923,Comfortable Cama,8032,"Barcelona, Spain",Spain,41.42519,2.16099
9004874,Cosy room - Centre Barcelona,8003,"Barcelona, Spain",Spain,41.38909,2.17925
9009480,Maracuya Room Just 8 min walk from P. Gracia!,8021,"Barcelona, Spain",Spain,41.39335,2.1475
9020942,Barcelona Modern Diagonal 3,8013,"Barcelona, Spain",Spain,41.40162,2.17524
9020957,Barcelona Modern Diagonal 4,8013,"Barcelona, Spain",Spain,41.40141,2.17669
9038526,Beach Apartment Villa Olimpica,8005,"Barcelona, Spain",Spain,41.39229,2.19887
9039106,Habitacion com balcon en el centro,8001,"Barcelona, Spain",Spain,41.37734,2.17288
9075880,Great Penthouse_Apartment Pla Cirerers,8042,"Barcelona, Spain",Spain,41.44843,2.17816
9079017,GAUDIR APARTMENT. Very central 3 bed/3 bath.  Sun.,,"Barcelona, Spain",Spain,41.39682,2.17571
9082756,cc12 LARGE FLAT BY PASSEIG GRACIA!,8009,"Barcelona, Spain",Spain,41.39368,2.16742
9082971,Cheap+Nice+Room+BCNCenter+GreenArea,8004,"Barcelona, Spain",Spain,41.37168,2.16479
9106910,2002 - AB Plaça Espanya 4-2 - Chic 3-Bedroom Eixample Apartment near Plaça d´Espanya,8015,"BARCELONA, Spain",Spain,41.37903,2.1477
9111209,Charming Duplex w/Terrace in Gracia,8012,"Barcelona, Spain",Spain,41.39843,2.15967
9120546,AMAZING FLAT  WITH BIG TERRACE IN CITY CENTER,8015,"Barcelona, Spain",Spain,41.37844,2.15175
9121459,Cozy Apartment with Ensuite (41),8011,"Barcelona, Spain",Spain,41.38266,2.16115
9126767,CHARMING 1BDR APARTMENT IN OLD PART OF THE CITY,8002,"Barcelona, Spain",Spain,41.38262,2.17757
9129307,Double bedroom in Eixample's heart,8029,"Barcelona, Spain",Spain,41.38692,2.15052
9144489,"****Beautiful, Large & Central Flat",8037,"Barcelona, Spain",Spain,41.40002,2.17112
9146921,Nice double room in Barcelona,8015,"Barcelona, Spain",Spain,41.38297,2.15781
9152447,Double art room with balcony,8036,"Barcelona, Spain",Spain,41.39275,2.15344
9152793,Nice Apartment Miró near Pl España and Fira BCN,8015,"Barcelona, Spain",Spain,41.37662,2.15485
9167846,Habitación doble amplia y luminosa,8014,"Barcelona, Spain",Spain,41.37684,2.14012
9169934,Single room at Eixample district,8029,"Barcelona, Spain",Spain,41.38729,2.15054
9190009,New Apt Center & Next to Beach/WIFI,8003,"Barcelona, Spain",Spain,41.37737,2.18953
9192765,Cozy room. Private bathroom.,8034,"Barcelona, Spain",Spain,41.39102,2.1246
9211815,Nice sunny room near the beach,8005,"Barcelona, Spain",Spain,41.40195,2.19832
9212221,Artist hoMe inspiration Terrace 4A,8004,"Barcelona, Spain",Spain,41.37423,2.1628
9229926,CHARMING 1BDR APARTMENT WITH GREAT LOCATION,8002,"Barcelona, Spain",Spain,41.38067,2.17615
9230206,Nice Room with ensuit bathroom,8001,"Barcelona, Spain",Spain,41.38047,2.1692
9244666,Groups Only - Private Rooms,8004,"Barcelona, Spain",Spain,41.37333,2.15748
9246065,Ideal  Accommodation For Big Groups,8004,"Barcelona, Spain",Spain,41.37298,2.15874
9251356,Luxury Garden Flat BCN city center,8007,"Barcelona, Spain",Spain,41.39005,2.16421
9264620,BIG APARTMENT IN POBLE SEC!,8004,"Barcelona, Spain",Spain,41.37247,2.15889
9270758,Cozy Apartment with Ensuite (31) HUTB: 004811,8011,"Barcelona, Spain",Spain,41.38233,2.16114
9278225,New 2 bed apartment by the beach.,8003,"Barcelona, Spain",Spain,41.38147,2.18895
9293584,thesuites Barcelona Galvany,8021,"Barcelona, Spain",Spain,41.39649,2.14484
9306147,Modern&CozyFlat in Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40326,2.17534
9312803,mr1 BEST PRICE! GOTHIC HAPPY GUESTS,8002,"Barcelona, Spain",Spain,41.38068,2.1799
9313510,pdo1 BEST PRICE! GOTHIC-HAPPY ACOMODIS FLAT,8002,"Barcelona, Spain",Spain,41.38256,2.17906
9342964,Urban Town Suites III,8023,"Barcelona, Spain",Spain,41.40432,2.14169
9345989,Apartamento muy centrico.Gran zona.,8004,"Barcelona, Spain",Spain,41.37192,2.16529
9358770,la sagrada familia Terrace,,"Barcelona, Spain",Spain,41.39726,2.16726
9371759,"Sagrada Familia, excellent location",8013,"Barcelona, Spain",Spain,41.40741,2.17999
9378397,Mitre Diagonal,8017,"Barcelona, Spain",Spain,41.39775,2.133
9380814,Modern apartment in Eixample,8025,"Barcelona, Spain",Spain,41.40233,2.16569
9396185,Acojedora habitación cerca del Forum y playa,8020,"Barcelona, Spain",Spain,41.42045,2.20716
9405335,Hakunna Matata,8015,"Barcelona, Spain",Spain,41.37999,2.15697
9419201,Nice room for 2 Sagrada Familia,,"Barcelona, Spain",Spain,41.40218,2.17186
9419502,Elegant fully equipped apartment Sagrada Familia,8009,"Barcelona, Spain",Spain,41.39817,2.17394
9422043,Amazing Sagrada Familia apartment,8009,"Barcelona, Spain",Spain,41.39739,2.17249
9422452,Beautiful Sagrada Familia apartment,8009,"Barcelona, Spain",Spain,41.3994,2.17249
9432658,Luxury Yacht.Port Olimpic Barcelona,8005,"Barcelona, Spain",Spain,41.38573,2.20073
9441350,Cozy & for families: Arc de Triomf/Born/Ciutadella,8010,"Barcelona, Spain",Spain,41.39243,2.17929
9469358,Luxury room in Eixample's heart w/private bathroom,8009,"Barcelona, Spain",Spain,41.39555,2.16872
9469705,Luxurious 3 Bedroom Flat & Terrace in Sants,8014,"Barcelona, Spain",Spain,41.37601,2.13645
9487962,SUNNY APARTMENT NEAR BORN,8013,"Barcelona, Spain",Spain,41.3926,2.17885
9488554,sf2a 2FLATS BY SAGRADA FAMILIA-GAUDI,8025,"Barcelona, Spain",Spain,41.40354,2.17202
9498918,Triple room with private bathroom,8001,"Barcelona, Spain",Spain,41.37958,2.16859
9507426,habitación simple con ventana,8015,"Barcelona, Spain",Spain,41.3787,2.15963
9521249,"Penthouse Barcelona, very central",8013,"Barcelona, Spain",Spain,41.40163,2.17641
9523853,BRAND-NEW 1 BD APT SAGRADA FAMILIA 12,8013,"Barcelona, Spain",Spain,41.40674,2.18078
9538667,Lovely apartment. Renovated in 2016.,8020,"Barcelona, Spain",Spain,41.41593,2.19642
9555049,Double Room: Private Terrace: Sunshine and Hamacs,8025,"Barcelona, Spain",Spain,41.40048,2.16985
9571281,Room for couple Gothic + breakfast,8002,"Barcelona, Spain",Spain,41.38161,2.17667
9572796,Sants Atico 3 bedrooms with terrace,8014,"Barcelona, Spain",Spain,41.37754,2.13591
9591201,Luxury Design apartment. Min stay 33 days,8006,"Barcelona, Spain",Spain,41.39986,2.14723
9600132,Family Apartment at City Center,8015,"Barcelona, Spain",Spain,41.37993,2.1541
9601840,PLAZA CATALUNYA MODERN APARTMENT,8007,"Barcelona, Spain",Spain,41.38837,2.16679
9602167,"Central 3 bedroom apt, spectacular 125m2 Terrace.",8036,"Barcelona, Spain",Spain,41.39183,2.15352
9602587,Central 2 bedroom Penthouse with 25m2 terrace!!,8015,"Barcelona, Spain",Spain,41.3834,2.1524
9608116,Double Cozy Room in the best Grácia,8012,"Barcelona, Spain",Spain,41.40252,2.1577
9626098,BEACHFRONT SEAVIEWS APARTMENT,,"Barcelona, Spain",Spain,41.40313,2.21284
9628057,Good apartment near Plaza Catalunya,8011,"Barcelona, Spain",Spain,41.38413,2.1625
9640688,Poble Sec Balcony apartment!,8004,"Barcelona, Spain",Spain,41.37217,2.16118
9643682,Room in Sagrada Familia,8013,"Barcelona, Spain",Spain,41.39812,2.17755
9659171,FAMILY GUELL GRÀCIA,8023,"Barcelona, Spain",Spain,41.40749,2.15004
9660906,Design apartment next to the beach,8005,"Barcelona, Spain",Spain,41.39927,2.20632
9664354,1NEW LUXURY BCN....Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40673,2.18212
9665543,bien comunicado en barcelona,8903,"L'Hospitalet de Llobregat, Spain",Spain,41.37364,2.12488
9679336,Sleeper in shared room for 2 pers,,"Barcelona, Spain",Spain,41.41325,2.18929
9684383,"City center , calm and comfortable.",8015,"Barcelona, Spain",Spain,41.38162,2.15664
9693356,Olabuena Room with private bathroom Klimt,8004,"Barcelona, Spain",Spain,41.37459,2.15786
9693459,Olabuena  Room and private bathroom Vettriano,8004,"Barcelona, Spain",Spain,41.37445,2.1573
9713281,Double Room near Sagrada Familia,8013,"Barcelona, Spain",Spain,41.39789,2.17411
9716844,Santa Monica LAS RAMBLAS Barcelona,8001,"Barcelona, Spain",Spain,41.37712,2.17643
9721256,"Dover 42, Friendly Rentals",8015,"Barcelona, Spain",Spain,41.3816,2.16051
9721931,"Dover 52, Friendly Rentals",8015,"Barcelona, Spain",Spain,41.38073,2.15974
9727528,Habitación doble con baño. Hostal,8029,"Barcelona, Spain",Spain,41.38331,2.14041
9727896,Ideal para grupos o familias,8029,"Barcelona, Spain",Spain,41.38347,2.14039
9731830,loft in Barcelona,8014,"Barcelona, Spain",Spain,41.37289,2.13646
9741613,Charming Central Apt. Big Sunny Terrace!,8009,"Barcelona, Spain",Spain,41.39501,2.17356
9746950,IDEAL! HABITACIÓN DOBLE CON BALCÓN,8013,"Barcelona, Spain",Spain,41.39476,2.17872
9750334,The Wood House.,8015,"Barcelona, Spain",Spain,41.37742,2.16278
9768453,"BARCELONA QUIET 4, 2 APARTMENT",8027,"Barcelona, Spain",Spain,41.42276,2.1851
9771358,"BARCELONA QUIET 4, 1 APARTMENT",8027,"Barcelona, Spain",Spain,41.42353,2.18462
9775370,SANT PAU GAUDI MUNTANYA 2-1 APARTMENT,8026,"Barcelona, Spain",Spain,41.41183,2.18343
9775612,SANT PAU GAUDI MUNTANYA PENTHOUSE APARTMENT,8026,"Barcelona, Spain",Spain,41.41251,2.18266
9783502,Plaça Catalunya Views Classical Apartment,8007,"Barcelona, Spain",Spain,41.38628,2.16843
9787658,Jaume Fabre Apartment,8019,"Barcelona, Spain",Spain,41.41406,2.21798
9804742,ROOM WITH BALCONY IN  GOTHIC,8002,"Barcelona, Spain",Spain,41.38147,2.17717
9806352,ALQUILER HABITACIONES   mireia,8930,"Sant Adrià de Besòs, Spain",Spain,41.41304,2.21989
9829299,CHARMING 50m2 GOTHIC QUARTER RAMBLAS + WIFI,8002,"Barcelona, Spain",Spain,41.38138,2.17584
9839640,Zona tranquila de Sagrada Familia,8041,"Barcelona, Spain",Spain,41.41806,2.1764
9855445,Penthouse with Private Terrace,8015,"Barcelona, Spain",Spain,41.37555,2.16637
9859512,Se alquila habitación soleada,8028,"Barcelona, Spain",Spain,41.37653,2.13227
9878180,Big Apartment in Plaza de Espanya,8015,"Barcelona, Spain",Spain,41.37633,2.1532
9879801,Habitación Centro Barcelona,8002,"Barcelona, Spain",Spain,41.38409,2.17429
9892504,Casa A: casa adosada barrio Gracia,8012,"Barcelona, Spain",Spain,41.39998,2.16194
9893319,Double room in Gracia,8012,"Barcelona, Spain",Spain,41.40173,2.16251
9895577,Alojamento en barrio de Gracia..,8024,"Barcelona, Spain",Spain,41.40548,2.16337
9897617,Cozy studio for 4 ppl near P.Gracia¦,8012,"Barcelona, Spain",Spain,41.39795,2.15691
9907681,Luxury@Rambla: bedroom+sofa 4,8007,"Barcelona, Spain",Spain,41.38918,2.16373
9908619,"Cozy, perfect for 2 @ Rambla",8007,"Barcelona, Spain",Spain,41.38913,2.16346
9914165,Chic and Central Apartment near Las Ramblas,,"Barcelona, Spain",Spain,41.38713,2.1657
9914430,"Dover 43, Friendly Rentals",8015,"Barcelona, Spain",Spain,41.38147,2.15996
9924459,STUNNING APARTMENT IN GOTHIC,8002,"Barcelona, Spain",Spain,41.38201,2.17372
9931276,Scenic Mountain Views from Sant Gervasi-Galvany,8006,"Barcelona, Spain",Spain,41.40044,2.1453
9937100,Frida's Centric&Stylish Studio Apt.,8002,"Barcelona, Spain",Spain,41.38779,2.17304
9937559,"Quiet, warm and perfectly located",8002,"Barcelona, Spain",Spain,41.38777,2.173
9956262,My home in Barcelona - 10% discount for families!,8014,"Barcelona, Spain",Spain,41.37446,2.13856
9961314,"Fantastic apartment Born, 3,2",8003,"Barcelona, Spain",Spain,41.38584,2.18086
9976010,A Cosy single bedroom in El Born,8010,"Barcelona, Spain",Spain,41.39127,2.17947
9977956,BCN-RENTALS Ramblas 4 just 7/10 min. from Ramblas,8001,"Barcelona, Spain",Spain,41.38022,2.16789
9986381,Great location with a nice balcony,8011,"Barcelona, Spain",Spain,41.38211,2.16206
9990800,✪RAMBLAS and PLAZA Cataluña IN 1 MIN✪,8001,"Barcelona, Spain",Spain,41.38542,2.16642
9997240,Cozy Studio at Plaza Catalunya,8002,"Barcelona, Spain",Spain,41.38738,2.17214
10003263,Bright room with a wonderful view!,8004,"Barcelona, Spain",Spain,41.37116,2.16541
10009651,Liz's Flat Sants Station & La Fira,8029,"Barcelona, Spain",Spain,41.38325,2.14671
10009907,Hipster apartment - Long term rental for students,8003,"Barcelona, Spain",Spain,41.38958,2.17895
10030273,Minimalist flat in BCN,8012,"Barcelona, Spain",Spain,41.40212,2.15912
10031534,BRAND-NEW 1 DB APT WITH BALCONY E1,8013,"Barcelona, Spain",Spain,41.40582,2.17948
10038461,Voyage Apart-Barcelona city centre,8004,"Barcelona, Spain",Spain,41.3736,2.16409
10045248,"Suite Condado, ideal para familias",8021,"Barcelona, Spain",Spain,41.39741,2.14916
10062514,Ofrezco habitación INDIVIDUAL grande,8015,"Barcelona, Spain",Spain,41.38129,2.15644
10065521,Amazing and Bright Loft near Las Ramblas,8001,"Barcelona, Spain",Spain,41.38007,2.17211
10080180,Light and cosy room in El Born,8003,"Barcelona, Spain",Spain,41.3884,2.17813
10081738,Nice small studio in Barcelona (annex to my house),8002,"Barcelona, Spain",Spain,41.38311,2.17806
10085581,Great location in Sagrada Familia Barcelona,8025,"Barcelona, Spain",Spain,41.40954,2.17467
10099313,atic amb terrassa i vistes Barcelon,8013,"Barcelona, Spain",Spain,41.3999,2.17607
10111416,Single Room in Sagrada Familia - Barcelona,8025,"Barcelona, Spain",Spain,41.41079,2.17552
10113300,Central Apartment fo 4 guests (2 Bedrooms) G6,8009,"Barcelona, Spain",Spain,41.39218,2.17103
10127537,"Precioso y rehabilitado,CiutatVella *Bcn*",8002,"Barcelona, Spain",Spain,41.38393,2.17292
10132170,Central apartment for 5 guests (3 Bedrooms) G7,8009,"Barcelona, Spain",Spain,41.39287,2.16976
10136354,Modern flat near Ramblas/Raval!,8001,"Barcelona, Spain",Spain,41.38176,2.16362
10137810,BIG ROOM IN THE CENTER WITH BALCONY,8004,"Barcelona, Spain",Spain,41.37273,2.1575
10151288,Sunny and quiet flat in Eixample,8036,"Barcelona, Spain",Spain,41.38658,2.15037
10158990,Sunny room heart of Borne,8003,"Barcelona, Spain",Spain,41.38395,2.18006
10163333,Beach arquitect apartment by month,8003,"Barcelona, Spain",Spain,41.37699,2.19121
10167887,NEW FIVE STARS PENTHOUSE,8013,"Barcelona, Spain",Spain,41.40553,2.17902
10186267,Double room + private living room,8001,"Barcelona, Spain",Spain,41.37968,2.1703
10190196,YH4/4-Berna | New Apartment Exclusive Design,8023,"Barcelona, Spain",Spain,41.40485,2.14683
10208538,Cozy room in the heart of Poble Nou,8005,"Barcelona, Spain",Spain,41.39923,2.2017
10222805,"BCN CENTRO & PZA ESPAÑA PRIVATE 2 BRM /1 BATH,SALA",8015,"Barcelona, Spain",Spain,41.37733,2.1544
10241811,Market Boqueria (Las Ramblas),8002,"Barcelona, Spain",Spain,41.38062,2.1757
10242542,Sagrada Familia's French Argentine,8025,"Barcelona, Spain",Spain,41.40592,2.17247
10258778,Sagrada Familia Apartment,8013,"Barcelona, Spain",Spain,41.40229,2.17707
10259512,Romantic Design Apt. Plaza Esp. BCN,8014,"Barcelona, Spain",Spain,41.37459,2.14325
10316476,Family beach loft in 5 min from the Bogatell,,"Barcelona, Spain",Spain,41.39794,2.20726
10324281,CityCenter&Beach.Nice and confortable,8003,"Barcelona, Spain",Spain,41.38063,2.19057
10353331,habitación en alquiler Gracia BCN,8012,"Barcelona, Spain",Spain,41.39986,2.1633
10358835,Cozy room at the city center,8013,"Barcelona, Spain",Spain,41.39412,2.18005
10379796,Nice suite in the Gothic Quarter (Old Town-Center),8002,"Barcelona, Spain",Spain,41.38079,2.17545
10400428,Comfy doble room at chat^.^ house,8004,"Barcelona, Spain",Spain,41.37344,2.1603
10410955,BARCELONA SANTS CAMP NOU 2/2,8028,"Barcelona, Spain",Spain,41.37784,2.13226
10411902,Sunny Mediterranean Apartment with Balcony in Poble Sec,8004,"Barcelona, Spain",Spain,41.3735,2.16835
10444635,❤️️2BDR Quiet in Gothic quarter,8015,"Barcelona, Spain",Spain,41.37547,2.16774
10445947,Eixample Centric Home,8036,"Barcelona, Spain",Spain,41.39037,2.15749
10449047,Economic and luminous double room,8020,"Barcelona, Spain",Spain,41.41529,2.1977
10461425,habitacion doble en alquiler BCN,8004,"Barcelona, Spain",Spain,41.36962,2.14369
10504839,Old building very good location,8004,"Barcelona, Spain",Spain,41.37324,2.15556
10513756,DOUBLE Bedroom 15´ to Sagrada Familia,8030,"Barcelona, Spain",Spain,41.43045,2.19216
10531944,Room in the center of Barcelona,8015,"Barcelona, Spain",Spain,41.37889,2.15988
10533081,Sagrada Familia apartment w/terrace. HUTB 006893,8013,"Barcelona, Spain",Spain,41.40428,2.17711
10537175,Estudio en Ático en El Born,8003,"Barcelona, Spain",Spain,41.38525,2.18338
10537540,Gay Friendly - Amazingly Central on Las Ramblas,8002,"Barcelona, Spain",Spain,41.38046,2.17485
10555229,Double room in the center,8011,"Barcelona, Spain",Spain,41.38363,2.16207
10555436,Nice apartment Paseo de Gracia,8012,"Barcelona, Spain",Spain,41.3982,2.15927
10558807,Park Guell apartment with terrace,8024,"Barcelona, Spain",Spain,41.41582,2.15836
10558847,Habitacion individuales junto Mobile World,8038,"Barcelona, Spain",Spain,41.35958,2.13765
10578648,Ap for 2 near Las Ramblas,8004,"Barcelona, Spain",Spain,41.37368,2.16801
10581101,Grand apartment Sagrada Familia,8013,"Barcelona, Spain",Spain,41.39716,2.18146
10602147,Budy Apartments - Stylish Loft 1,8002,"Barcelona, Spain",Spain,41.38285,2.1738
10612044,Apartamento en Barcelona,8003,"Barcelona, Spain",Spain,41.38712,2.17891
10623888,Sagrada familia Private Room,8025,"Barcelona, Spain",Spain,41.40594,2.16924
10625566,Habitacion cama doble muy comoda,8036,"Barcelona, Spain",Spain,41.39143,2.15079
10647451,Double bedroom in Clot,8026,"Barcelona, Spain",Spain,41.41056,2.18756
10648025,New room the heart of Barcelona,8037,"Barcelona, Spain",Spain,41.39805,2.16496
10662070,Sagrada Familia views,8025,"Barcelona, Spain",Spain,41.40617,2.17595
10663752,Past Meets Present in This Stunning Flat near the Beach,8005,"Barcelona, Spain",Spain,41.3946,2.19324
10668282,Vintage apartment Eixample - FOR SEASONS ONLY.,8015,"Barcelona, Spain",Spain,41.3834,2.15536
10670017,MINIFLAT IN THE CENTER OF BARCELONA,8001,"Barcelona, Spain",Spain,41.38422,2.16723
10689360,Picasso Suites 4.4 Paseo de Gracia,8009,"Barcelona, Spain",Spain,41.39715,2.16887
10690299,The Bicycle Apartments -Terrace,8014,"Barcelona, Spain",Spain,41.37232,2.14198
10694127,The Bicycle Apartments - Penthouse,8014,"Barcelona, Spain",Spain,41.37107,2.14197
10697821,"Private room in eixample, next to born",8013,"Barcelona, Spain",Spain,41.39691,2.18195
10716366,Sunny apartment near Ciutadella and Arc de Triomf,8018,"Barcelona, Spain",Spain,41.39058,2.18389
10716793,DOUBLE ROOM for 1 or 2 ppl,8025,"Barcelona, Spain",Spain,41.41035,2.17519
10729241,Room in the very ♥ of BCN - Unbeatable location,8002,"Barcelona, Spain",Spain,41.3786,2.17695
10736948,Comfortable & Centric room for one,8015,"Barcelona, Spain",Spain,41.37815,2.15373
10745984,COOL PENTHOUSE (The Best View BCN),8025,"Barcelona, Spain",Spain,41.41215,2.16868
10748354,MWC APARTMENT,8001,"Barcelona, Spain",Spain,41.38103,2.16898
10763645,Appartment Barcelona Olimpic Beach,8005,"Barcelona, Spain",Spain,41.38964,2.19754
10766536,"""Cozy 1bdr Monthly in El Born""",8003,"Barcelona, Spain",Spain,41.38551,2.17923
10781808,Cozzy room in Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40772,2.17141
10784053,2fs LARGE GROUPFLAT CLOSE TO LA SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40372,2.1721
10802909,Room in the very ♥ of BCN - Unbeatable location,8002,"Barcelona, Spain",Spain,41.38049,2.17778
10805338,Penthouse view of Sagrada Familia,8013,"Barcelona, Spain",Spain,41.39962,2.17574
10822633,Cosy Single Room in Gracia,8012,"Barcelona, Spain",Spain,41.40195,2.15517
10823019,"Nice central flat in Born, WiFi",8003,"Barcelona, Spain",Spain,41.38411,2.18199
10832320,Apartment with terrace for 4 people,8002,"Barcelona, Spain",Spain,41.38171,2.17602
10843166,Sleeper in shared room for 2persons,8016,"Barcelona, Spain",Spain,41.41368,2.19037
10860190,Habitacion tranquila en piso lindo,8028,"Barcelona, Spain",Spain,41.37602,2.13145
